centreline_id,direction,location,class_type,daily_temperature,daily_precipitation,datetime_bin_start,datetime_bin_end,volume
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,23,0,6/10/2016 14:00,6/10/2016 15:00,172
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,23,0,6/10/2016 13:00,6/10/2016 14:00,140
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,23,0,6/10/2016 12:00,6/10/2016 13:00,143
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,23,0,6/10/2016 11:00,6/10/2016 12:00,98
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,23,0,6/10/2016 10:00,6/10/2016 11:00,89
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,23,0,6/10/2016 9:00,6/10/2016 10:00,158
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,23,0,6/10/2016 8:00,6/10/2016 9:00,150
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,23,0,6/10/2016 7:00,6/10/2016 8:00,43
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,23,0,6/10/2016 6:00,6/10/2016 7:00,9
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,23,0,6/10/2016 5:00,6/10/2016 6:00,7
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,23,0,6/10/2016 4:00,6/10/2016 5:00,4
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,23,0,6/10/2016 3:00,6/10/2016 4:00,7
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,23,0,6/10/2016 2:00,6/10/2016 3:00,7
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,23,0,6/10/2016 1:00,6/10/2016 2:00,24
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,23,0,6/10/2016 0:00,6/10/2016 1:00,48
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,21,0,6/9/2016 23:00,6/10/2016 0:00,97
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,21,0,6/9/2016 22:00,6/9/2016 23:00,131
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,21,0,6/9/2016 21:00,6/9/2016 22:00,160
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,21,0,6/9/2016 20:00,6/9/2016 21:00,200
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,21,0,6/9/2016 19:00,6/9/2016 20:00,295
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,21,0,6/9/2016 18:00,6/9/2016 19:00,441
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,21,0,6/9/2016 17:00,6/9/2016 18:00,628
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,21,0,6/9/2016 16:00,6/9/2016 17:00,315
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,21,0,6/9/2016 15:00,6/9/2016 16:00,188
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,21,0,6/9/2016 14:00,6/9/2016 15:00,147
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,21,0,6/9/2016 13:00,6/9/2016 14:00,148
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,21,0,6/9/2016 12:00,6/9/2016 13:00,112
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,21,0,6/9/2016 11:00,6/9/2016 12:00,83
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,21,0,6/9/2016 10:00,6/9/2016 11:00,86
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,21,0,6/9/2016 9:00,6/9/2016 10:00,183
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,21,0,6/9/2016 8:00,6/9/2016 9:00,171
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,21,0,6/9/2016 7:00,6/9/2016 8:00,44
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,21,0,6/9/2016 6:00,6/9/2016 7:00,17
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,21,0,6/9/2016 5:00,6/9/2016 6:00,6
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,21,0,6/9/2016 4:00,6/9/2016 5:00,1
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,21,0,6/9/2016 3:00,6/9/2016 4:00,2
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,21,0,6/9/2016 2:00,6/9/2016 3:00,8
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,21,0,6/9/2016 1:00,6/9/2016 2:00,23
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,21,0,6/9/2016 0:00,6/9/2016 1:00,36
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,15,0,6/8/2016 23:00,6/9/2016 0:00,60
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,15,0,6/8/2016 22:00,6/8/2016 23:00,91
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,15,0,6/8/2016 21:00,6/8/2016 22:00,133
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,15,0,6/8/2016 20:00,6/8/2016 21:00,169
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,15,0,6/8/2016 19:00,6/8/2016 20:00,276
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,15,0,6/8/2016 18:00,6/8/2016 19:00,431
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,15,0,6/8/2016 17:00,6/8/2016 18:00,641
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,15,0,6/8/2016 16:00,6/8/2016 17:00,322
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,15,0,6/8/2016 15:00,6/8/2016 16:00,148
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,15,0,6/8/2016 14:00,6/8/2016 15:00,133
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,15,0,6/8/2016 13:00,6/8/2016 14:00,105
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,15,0,6/8/2016 12:00,6/8/2016 13:00,119
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,15,0,6/8/2016 11:00,6/8/2016 12:00,75
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,15,0,6/8/2016 10:00,6/8/2016 11:00,87
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,15,0,6/8/2016 9:00,6/8/2016 10:00,167
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,15,0,6/8/2016 8:00,6/8/2016 9:00,164
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,15,0,6/8/2016 7:00,6/8/2016 8:00,46
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,15,0,6/8/2016 6:00,6/8/2016 7:00,16
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,15,0,6/8/2016 5:00,6/8/2016 6:00,6
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,15,0,6/8/2016 4:00,6/8/2016 5:00,1
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,15,0,6/8/2016 3:00,6/8/2016 4:00,1
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,15,0,6/8/2016 2:00,6/8/2016 3:00,7
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,15,0,6/8/2016 1:00,6/8/2016 2:00,18
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,15,0,6/8/2016 0:00,6/8/2016 1:00,43
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,21,0,6/7/2016 23:00,6/8/2016 0:00,76
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,21,0,6/7/2016 22:00,6/7/2016 23:00,103
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,21,0,6/7/2016 21:00,6/7/2016 22:00,157
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,21,0,6/7/2016 20:00,6/7/2016 21:00,178
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,21,0,6/7/2016 19:00,6/7/2016 20:00,277
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,21,0,6/7/2016 18:00,6/7/2016 19:00,450
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,21,0,6/7/2016 17:00,6/7/2016 18:00,694
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,21,0,6/7/2016 16:00,6/7/2016 17:00,344
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,21,0,6/7/2016 15:00,6/7/2016 16:00,182
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,21,0,6/7/2016 14:00,6/7/2016 15:00,119
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,21,0,6/7/2016 13:00,6/7/2016 14:00,104
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,21,0,6/7/2016 12:00,6/7/2016 13:00,99
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,21,0,6/7/2016 11:00,6/7/2016 12:00,79
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,21,0,6/7/2016 10:00,6/7/2016 11:00,100
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,21,0,6/7/2016 9:00,6/7/2016 10:00,176
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,21,0,6/7/2016 8:00,6/7/2016 9:00,174
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,21,0,6/7/2016 7:00,6/7/2016 8:00,60
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,21,0,6/7/2016 6:00,6/7/2016 7:00,18
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,21,0,6/7/2016 5:00,6/7/2016 6:00,9
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,21,0,6/7/2016 4:00,6/7/2016 5:00,1
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,21,0,6/7/2016 3:00,6/7/2016 4:00,3
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,21,0,6/7/2016 2:00,6/7/2016 3:00,3
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,21,0,6/7/2016 1:00,6/7/2016 2:00,12
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,21,0,6/7/2016 0:00,6/7/2016 1:00,21
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,23,0,5/24/2015 23:00,5/25/2015 0:00,36
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,23,0,5/24/2015 22:00,5/24/2015 23:00,49
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,23,0,5/24/2015 21:00,5/24/2015 22:00,59
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,23,0,5/24/2015 20:00,5/24/2015 21:00,59
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,23,0,5/24/2015 19:00,5/24/2015 20:00,82
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,23,0,5/24/2015 18:00,5/24/2015 19:00,108
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,23,0,5/24/2015 17:00,5/24/2015 18:00,106
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,23,0,5/24/2015 16:00,5/24/2015 17:00,112
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,23,0,5/24/2015 15:00,5/24/2015 16:00,92
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,23,0,5/24/2015 14:00,5/24/2015 15:00,74
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,23,0,5/24/2015 13:00,5/24/2015 14:00,62
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,23,0,5/24/2015 12:00,5/24/2015 13:00,60
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,23,0,5/24/2015 11:00,5/24/2015 12:00,85
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,23,0,5/24/2015 10:00,5/24/2015 11:00,51
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,23,0,5/24/2015 9:00,5/24/2015 10:00,23
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,23,0,5/24/2015 8:00,5/24/2015 9:00,20
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,23,0,5/24/2015 7:00,5/24/2015 8:00,10
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,23,0,5/24/2015 6:00,5/24/2015 7:00,2
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,23,0,5/24/2015 5:00,5/24/2015 6:00,3
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,23,0,5/24/2015 4:00,5/24/2015 5:00,5
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,23,0,5/24/2015 3:00,5/24/2015 4:00,12
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,23,0,5/24/2015 2:00,5/24/2015 3:00,15
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,23,0,5/24/2015 1:00,5/24/2015 2:00,52
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,23,0,5/24/2015 0:00,5/24/2015 1:00,51
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,16,0,5/23/2015 23:00,5/24/2015 0:00,22
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,16,0,5/23/2015 22:00,5/23/2015 23:00,30
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,16,0,5/23/2015 21:00,5/23/2015 22:00,32
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,16,0,5/23/2015 20:00,5/23/2015 21:00,29
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,16,0,5/23/2015 19:00,5/23/2015 20:00,54
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,16,0,5/23/2015 18:00,5/23/2015 19:00,56
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,16,0,5/23/2015 17:00,5/23/2015 18:00,87
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,16,0,5/23/2015 16:00,5/23/2015 17:00,70
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,16,0,5/23/2015 15:00,5/23/2015 16:00,52
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,16,0,5/23/2015 14:00,5/23/2015 15:00,47
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,16,0,5/23/2015 13:00,5/23/2015 14:00,53
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,16,0,5/23/2015 12:00,5/23/2015 13:00,59
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,16,0,5/23/2015 11:00,5/23/2015 12:00,65
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,16,0,5/23/2015 10:00,5/23/2015 11:00,87
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,16,0,5/23/2015 9:00,5/23/2015 10:00,259
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,16,0,5/23/2015 8:00,5/23/2015 9:00,246
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,16,0,5/23/2015 7:00,5/23/2015 8:00,50
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,16,0,5/23/2015 6:00,5/23/2015 7:00,25
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,16,0,5/23/2015 5:00,5/23/2015 6:00,6
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,16,0,5/23/2015 4:00,5/23/2015 5:00,2
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,16,0,5/23/2015 3:00,5/23/2015 4:00,1
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,16,0,5/23/2015 2:00,5/23/2015 3:00,2
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,16,0,5/23/2015 1:00,5/23/2015 2:00,4
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,16,0,5/23/2015 0:00,5/23/2015 1:00,11
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,15,0,5/22/2015 23:00,5/23/2015 0:00,22
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,15,0,5/22/2015 22:00,5/22/2015 23:00,20
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,15,0,5/22/2015 21:00,5/22/2015 22:00,43
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,15,0,5/22/2015 20:00,5/22/2015 21:00,48
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,15,0,5/22/2015 19:00,5/22/2015 20:00,96
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,15,0,5/22/2015 18:00,5/22/2015 19:00,123
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,15,0,5/22/2015 17:00,5/22/2015 18:00,137
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,15,0,5/22/2015 16:00,5/22/2015 17:00,81
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,15,0,5/22/2015 15:00,5/22/2015 16:00,96
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,15,0,5/22/2015 14:00,5/22/2015 15:00,64
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,15,0,5/22/2015 13:00,5/22/2015 14:00,78
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,15,0,5/22/2015 12:00,5/22/2015 13:00,89
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,15,0,5/22/2015 11:00,5/22/2015 12:00,107
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,15,0,5/22/2015 10:00,5/22/2015 11:00,207
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,15,0,5/22/2015 9:00,5/22/2015 10:00,530
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,15,0,5/22/2015 8:00,5/22/2015 9:00,355
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,15,0,5/22/2015 7:00,5/22/2015 8:00,91
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,15,0,5/22/2015 6:00,5/22/2015 7:00,44
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,15,0,5/22/2015 5:00,5/22/2015 6:00,8
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,15,0,5/22/2015 4:00,5/22/2015 5:00,9
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,15,0,5/22/2015 3:00,5/22/2015 4:00,1
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,15,0,5/22/2015 2:00,5/22/2015 3:00,4
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,15,0,5/22/2015 1:00,5/22/2015 2:00,3
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,15,0,5/22/2015 0:00,5/22/2015 1:00,10
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,18,0,5/21/2015 23:00,5/22/2015 0:00,74
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,18,0,5/21/2015 22:00,5/21/2015 23:00,117
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,18,0,5/21/2015 21:00,5/21/2015 22:00,104
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,18,0,5/21/2015 20:00,5/21/2015 21:00,128
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,18,0,5/21/2015 19:00,5/21/2015 20:00,192
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,18,0,5/21/2015 18:00,5/21/2015 19:00,309
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,18,0,5/21/2015 17:00,5/21/2015 18:00,433
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,18,0,5/21/2015 16:00,5/21/2015 17:00,170
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,18,0,5/21/2015 15:00,5/21/2015 16:00,82
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,18,0,5/21/2015 14:00,5/21/2015 15:00,51
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,18,0,5/21/2015 13:00,5/21/2015 14:00,52
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,18,0,5/21/2015 12:00,5/21/2015 13:00,55
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,18,0,5/21/2015 11:00,5/21/2015 12:00,41
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,18,0,5/21/2015 10:00,5/21/2015 11:00,55
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,18,0,5/21/2015 9:00,5/21/2015 10:00,108
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,18,0,5/21/2015 8:00,5/21/2015 9:00,96
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,18,0,5/21/2015 7:00,5/21/2015 8:00,32
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,18,0,5/21/2015 6:00,5/21/2015 7:00,9
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,18,0,5/21/2015 5:00,5/21/2015 6:00,2
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,18,0,5/21/2015 4:00,5/21/2015 5:00,2
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,18,0,5/21/2015 3:00,5/21/2015 4:00,2
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,18,0,5/21/2015 2:00,5/21/2015 3:00,3
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,18,0,5/21/2015 1:00,5/21/2015 2:00,11
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,18,0,5/21/2015 0:00,5/21/2015 1:00,33
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,15,0,5/20/2015 23:00,5/21/2015 0:00,80
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,15,0,5/20/2015 22:00,5/20/2015 23:00,111
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,15,0,5/20/2015 21:00,5/20/2015 22:00,98
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,15,0,5/20/2015 20:00,5/20/2015 21:00,133
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,15,0,5/20/2015 19:00,5/20/2015 20:00,163
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,15,0,5/20/2015 18:00,5/20/2015 19:00,305
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,15,0,5/20/2015 17:00,5/20/2015 18:00,381
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,15,0,5/20/2015 16:00,5/20/2015 17:00,143
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,15,0,5/20/2015 15:00,5/20/2015 16:00,70
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,15,0,5/20/2015 14:00,5/20/2015 15:00,47
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,15,0,5/20/2015 13:00,5/20/2015 14:00,37
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,15,0,5/20/2015 12:00,5/20/2015 13:00,49
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,15,0,5/20/2015 11:00,5/20/2015 12:00,51
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,15,0,5/20/2015 10:00,5/20/2015 11:00,35
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,15,0,5/20/2015 9:00,5/20/2015 10:00,89
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,15,0,5/20/2015 8:00,5/20/2015 9:00,91
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,15,0,5/20/2015 7:00,5/20/2015 8:00,19
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,15,0,5/20/2015 6:00,5/20/2015 7:00,8
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,15,0,5/20/2015 5:00,5/20/2015 6:00,4
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,15,0,5/20/2015 4:00,5/20/2015 5:00,2
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,15,0,5/20/2015 3:00,5/20/2015 4:00,2
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,15,0,5/20/2015 2:00,5/20/2015 3:00,7
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,15,0,5/20/2015 1:00,5/20/2015 2:00,23
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,15,0,5/20/2015 0:00,5/20/2015 1:00,39
7930588,Eastbound,RICHMOND ST W EB E OF SPADINA AVE,Cyclists,18,0,5/19/2015 23:00,5/20/2015 0:00,71
